Id,SalePrice
1672,438305.229773258
1673,289234.6013038179
1674,238090.7587264806
1675,199775.3285086106
1676,193883.03068815684
1677,226026.7974369135
1678,485276.11141513323
1679,413801.8459536266
1680,327840.4449915304
1681,242287.4581986053
1682,326646.67770423484
1683,185509.81592838466
1684,169880.93550924945
1685,169524.80541758027
1686,166609.33999110173
1687,167455.3845152113
1688,185471.56387635364
1689,186469.2606283203
1690,191700.58319437847
1691,181455.23895119643
1692,249146.03845300546
1693,164643.15935000722
1694,183918.87219832948
1695,165610.82496599527
1696,280335.9489021892
1697,171306.66251742456
1698,348143.26745237724
1699,312914.2425901632
1700,257585.11465537356
1701,270062.25894028903
1702,245655.8855411478
1703,242566.5731318133
1704,272329.6594818021
1705,230904.35265384975
1706,398119.2556044923
1707,205261.50086723166
1708,200888.57551310628
1709,257776.36459724468
1710,217151.89607826105
1711,277731.7024437638
1712,259182.98712612802
1713,288661.00537272776
1714,236142.7679800216
1715,210931.4666162974
1716,183985.0114187609
1717,172985.94548010908
1718,140028.9550207362
1719,213644.86556923328
1720,230439.32791359312
1721,148505.56353448733
1722,121044.67419902638
1723,149124.1060337869
1724,201018.17640214553
1725,238530.55222295452
1726,184692.62171539362
1727,154800.5283510518
1728,160660.9671100555
1729,170147.06687796392
1730,148116.4746847641
1731,115379.87346233084
1732,126225.87541520123
1733,108640.74908708456
1734,122895.95586763119
1735,108050.7025250084
1736,104575.93627597351
1737,290753.9824768382
1738,265371.4354893608
1739,228561.89583717028
1740,223202.35142029123
1741,194193.39961476743
1742,178028.48902756738
1743,178016.8717367783
1744,381675.16143749416
1745,217044.9500834202
1746,178815.54895815195
1747,215443.87843757536
1748,216159.31283477016
1749,140450.84765960285
1750,125090.84805375333
1751,244431.28264664457
1752,112226.95064028699
1753,156697.5536351234
1754,196333.8732533162
1755,173784.85285374435
1756,128341.59625134734
1757,120034.03298192062
1758,146605.887134035
1759,166542.76591523498
1760,163937.76135656761
1761,150585.9943035051
1762,180328.68410412056
1763,197966.6099046648
1764,117305.21332528444
1765,148752.9423979133
1766,194533.50427499236
1767,224036.98705568817
1768,139807.6998479069
1769,169998.68569985562
1770,146728.04183299444
1771,117731.63169434237
1772,129297.34557106301
1773,121238.15643231882
1774,146243.00377806084
1775,139414.68570526183
1776,130846.79660226277
1777,109748.88003831553
1778,138787.56493657263
1779,130104.55099417426
1780,172688.18553731023
1781,124373.6733974516
1782,86948.80214707898
1783,143753.59040175134
1784,109228.04524162755
1785,126823.25642594106
1786,141033.88993076407
1787,151926.33843852603
1788,66314.59323250077
1789,96707.64252962722
1790,84620.89311502205
1791,177801.5943670841
1792,160790.272306495
1793,136750.58661555368
1794,151045.72901783304
1795,139030.2852778993
1796,126432.4573388757
1797,107960.31717909222
1798,115939.10709131153
1799,108156.38389837806
1800,129334.30226885794
1801,130045.86253832415
1802,127790.83544040596
1803,150163.386855529
1804,136247.3521465045
1805,131014.32835230796
1806,120376.35608453318
1807,127528.7037949323
1808,123875.5823501666
1809,126135.65371840374
1810,138033.00858061158
1811,117860.68278916867
1812,102693.76720375127
1813,140585.1259514449
1814,103424.32977417935
1815,60641.1140474877
1816,99317.79197372672
1817,105242.2801961754
1818,138853.96953764764
1819,126606.91665989596
1820,45925.80683575754
1821,111671.5876854739
1822,150543.78151121375
1823,41092.490442572824
1824,121707.64186818758
1825,137529.79735387457
1826,107723.34931936709
1827,104266.16435765209
1828,130965.51536869502
1829,114408.30422033102
1830,138419.1183535533
1831,143958.08831850076
1832,51990.508298173096
1833,138662.52464613304
1834,117269.61524774358
1835,115289.79166625702
1836,126837.38123907677
1837,86799.25926451296
1838,133208.0414450554
1839,101360.23156362608
1840,141982.29395394755
1841,134552.33432806146
1842,94179.66911566762
1843,130986.5771243437
1844,141331.52887714535
1845,142166.8146530238
1846,159927.00271681245
1847,176685.17574675282
1848,54280.604968589454
1849,107752.80692641086
1850,115357.44920613103
1851,151651.96678903574
1852,126579.10074399145
1853,124059.84514794263
1854,169368.34301385935
1855,159919.10662134702
1856,227449.13956915317
1857,128936.77477581329
1858,133713.39778460682
1859,114837.04837797399
1860,144434.54333379082
1861,115669.56039348498
1862,317446.3042735452
1863,292225.8712117728
1864,292355.9854457584
1865,338247.330816856
1866,328307.3897615204
1867,212515.91568452463
1868,287924.3847949917
1869,195935.49754395874
1870,218290.74057242283
1871,246954.27961607228
1872,173579.6557134562
1873,251144.0957068876
1874,155431.59575955383
1875,205038.16891910473
1876,209126.29128820504
1877,211967.66352904853
1878,198094.93944953434
1879,131256.3847163244
1880,128784.79340975659
1881,242848.8256811232
1882,238738.99090848677
1883,178079.8735406618
1884,205905.5976882789
1885,221899.2914169616
1886,283755.4165463409
1887,214662.59016444557
1888,264300.83497662685
1889,176215.65778725228
1890,109858.96086065336
1891,118860.62979423044
1892,95006.48669217873
1893,137076.9404658602
1894,125263.07136038133
1895,135462.22129229465
1896,126981.11657311537
1897,122975.26476486766
1898,113512.3631662377
1899,164447.72986332708
1900,144214.35068867242
1901,186846.66388390976
1902,169546.35332676698
1903,207083.06084329728
1904,144044.33378551164
1905,205073.32203268333
1906,124545.06750184555
1907,223861.8710261454
1908,111559.60649698765
1909,131603.0886919451
1910,121243.22208840931
1911,240303.77431666528
1912,365432.2880691278
1913,131073.77747810457
1914,49436.1369055154
1915,322786.830166528
1916,69216.8137716777
1917,229371.23577911977
1918,139208.85494154406
1919,171180.12548552564
1920,161331.2532673763
1921,390855.222731788
1922,319301.97432523296
1923,236853.5693197275
1924,238952.017592558
1925,194844.31658716375
1926,374752.9184657026
1927,130380.01544916595
1928,167175.58715738775
1929,124289.36728848699
1930,130241.5529866951
1931,134041.88185769747
1932,139863.69740092385
1933,202690.2944384983
1934,184568.4438630403
1935,172699.31005157594
1936,199314.52321775124
1937,186130.9907002832
1938,172802.844319564
1939,255878.96289572952
1940,191733.7924013939
1941,168985.86316923107
1942,169877.36607651948
1943,223192.74560445765
1944,393428.4166950519
1945,421190.81023058324
1946,120880.89269162949
1947,308430.9460289928
1948,174102.53383113872
1949,254323.17244627385
1950,180997.42911091578
1951,235618.23632947894
1952,201154.84118666095
1953,167304.48662869885
1954,180544.94494422365
1955,137279.33761374975
1956,300292.1952392125
1957,151479.23688838954
1958,255540.93954009452
1959,141515.97510808404
1960,112566.0246490797
1961,120805.18498001447
1962,97754.2883623038
1963,105200.55736241415
1964,105978.30901819376
1965,143808.41208064614
1966,138017.117962476
1967,298577.1317897733
1968,442864.221405628
1969,389729.233411239
1970,420630.0835039399
1971,495596.1872823109
1972,374848.87843502616
1973,267413.4664209057
1974,343639.96031727287
1975,395142.3093765727
1976,272115.3256154932
1977,358866.67678552284
1978,359959.4108903364
1979,324581.16920351004
1980,215792.12834636532
1981,341175.0746003287
1982,213231.5059043597
1983,196840.84664833866
1984,168246.21928170827
1985,233539.29542382763
1986,214167.33709768674
1987,185719.1048710464
1988,169907.64376398476
1989,188167.20266722768
1990,202572.1148326622
1991,236728.2783248955
1992,213038.91356218274
1993,156058.62568593433
1994,227331.05472984022
1995,182612.93786958238
1996,245102.74690974085
1997,310085.07429588627
1998,313693.20871791284
1999,280406.0013478075
2000,311299.6267350268
2001,277753.3240063314
2002,238321.9284637231
2003,249349.75728393928
2004,275481.13689875446
2005,214063.88126079127
2006,218759.02268538604
2007,251214.04121270863
2008,225115.6045852537
2009,208688.10591721747
2010,191497.84232083708
2011,135574.77551121928
2012,170434.750811467
2013,179186.85835944323
2014,187030.28117431165
2015,210582.2402673593
2016,193122.90417663186
2017,193357.40230466917
2018,110389.64226705281
2019,131346.44035231532
2020,95151.0154834616
2021,96028.14617674022
2022,204071.79470701376
2023,152132.98522887815
2024,272508.0508772572
2025,347069.5331878042
2026,173665.02174462265
2027,166157.15040814131
2028,155502.4618364708
2029,177242.25553880213
2030,263060.27823620266
2031,225650.22117103057
2032,246376.14682282528
2033,250505.679545798
2034,177632.94919739844
2035,239429.17599357257
2036,200361.44753848136
2037,232676.65860430754
2038,332238.93144731264
2039,222665.98093783375
2040,276589.2421520529
2041,375197.03541317594
2042,204367.74327507164
2043,183150.96467648988
2044,172375.62662216925
2045,205979.74122034042
2046,167696.4985222396
2047,146977.76162216833
2048,137540.46109640104
2049,147524.96026411484
2050,169945.89804366397
2051,100170.59808715236
2052,124235.95467988472
2053,150609.39161322828
2054,97638.79624202198
2055,164435.31961126102
2056,141465.44146407663
2057,105650.93239349315
2058,215575.32709296525
2059,130382.98027982212
2060,176751.91204148153
2061,175098.5674880754
2062,129441.86078581432
2063,119958.56770404943
2064,137895.32202997783
2065,106541.36790104618
2066,163765.08966443175
2067,93805.2797321661
2068,157647.59865930065
2069,86775.91763688312
2070,116048.06587301039
2071,94472.40033181316
2072,128863.94935726892
2073,126042.7024005863
2074,167020.66017741672
2075,151703.08125785316
2076,112084.96105040007
2077,164806.63367983478
2078,124676.97754537576
2079,126766.09153548318
2080,122818.17842306428
2081,127789.99745696686
2082,123651.00408270984
2083,151640.5460796397
2084,107889.86500579947
2085,121411.91599748952
2086,112062.63131110684
2087,124009.03156872127
2088,92084.37877118592
2089,80316.71794668076
2090,116132.74789586639
2091,120125.46595225792
2092,119786.47430128246
2093,116961.55056210827
2094,107580.04561436745
2095,156032.12075152452
2096,84319.16460214331
2097,96424.67672715697
2098,162685.94508863435
2099,54831.71646859927
2100,59135.63944019976
2101,117499.47472405678
2102,115792.7512018403
2103,109334.18475373236
2104,120904.23516927629
2105,127091.74664515504
2106,74726.44255255672
2107,186652.3262281873
2108,119447.12924293305
2109,115400.81012213478
2110,123776.64974175283
2111,124743.64312851177
2112,136346.89893008047
2113,120833.95841253051
2114,126677.7218791595
2115,164913.56480519395
2116,110340.18929768096
2117,143185.22639761894
2118,122609.11719202621
2119,120833.55514901014
2120,105389.2914493844
2121,108828.57658820282
2122,121320.02896727213
2123,83238.23859311255
2124,151573.37691611543
2125,115174.03992829956
2126,148993.49830690084
2127,165379.1217524401
2128,114209.13963481692
2129,79952.96442045047
2130,140867.21025784634
2131,141258.84833329413
2132,110614.33191253293
2133,127964.46587754361
2134,119970.25067543305
2135,101219.06904191856
2136,81033.62908623827
2137,107173.09529681006
2138,139556.75466399195
2139,146592.43983946994
2140,139063.66205011954
2141,159795.43951156532
2142,128872.34903789281
2143,152773.74328438996
2144,129654.589609548
2145,140187.6095085157
2146,172914.5898071486
2147,136332.22406433546
2148,126848.11678145475
2149,133110.00760181237
2150,238928.53260370094
2151,115777.09157094597
2152,173862.74027926964
2153,162684.55759961935
2154,103351.37519462398
2155,134713.85851451053
2156,258670.50730665066
2157,230019.54528093737
2158,240194.7815612583
2159,211579.58893155862
2160,183785.12225715193
2161,228751.96274325714
2162,396363.066274815
2163,355837.61553542793
2164,242321.74628833722
2165,205156.52057724952
2166,161516.7406031402
2167,220904.70494736294
2168,213406.97601576208
2169,194977.4112394079
2170,216715.35226495165
2171,161205.0210338734
2172,130502.90054144229
2173,189703.114527479
2174,223404.23428005903
2175,283989.80519436754
2176,312960.43034190225
2177,235611.27183330836
2178,207287.38486348387
2179,134834.27902513553
2180,223515.57748263076
2181,194819.2816293247
2182,231835.5619879397
2183,185675.88358374123
2184,118494.08408020974
2185,125305.74301267328
2186,165341.5775000738
2187,142877.94555486913
2188,150045.19609240745
2189,280815.4879128689
2190,85026.30143896445
2191,76476.93948804718
2192,80331.98603065092
2193,113910.17922957228
2194,102565.21156603294
2195,116483.82873414799
2196,104392.42228908389
2197,118971.50627852367
2198,160948.97829547714
2199,184003.8454126479
2200,147478.24932726097
2201,151242.28529641218
2202,210779.3732532631
2203,130288.55796617574
2204,193762.48699817268
2205,130429.45973999196
2206,141569.19714362465
2207,208938.52790327484
2208,277162.0013320992
2209,277934.8687122017
2210,122553.52140565333
2211,117989.16909249566
2212,127041.53232075166
2213,109646.2954505595
2214,137626.0267753675
2215,102811.90552979807
2216,159391.48934836316
2217,74974.07098572256
2218,70836.61055168642
2219,59812.9128711367
2220,57628.89369452829
2221,323676.5954169749
2222,300281.39051790413
2223,286727.73888316733
2224,199844.18343814454
2225,119217.96155444445
2226,187746.7262192083
2227,186055.06977136165
2228,264247.59179459745
2229,253696.55880658134
2230,159989.78295061187
2231,214624.42439021464
2232,184771.82175900793
2233,179684.79831395048
2234,236107.8920995763
2235,223785.10614483638
2236,255582.883235818
2237,304017.0220067009
2238,193627.72596104973
2239,102785.50295303068
2240,150510.7240475718
2241,165530.29153915655
2242,119490.47610289884
2243,124564.98035308144
2244,105205.32710571337
2245,100052.11709208618
2246,141049.05705363894
2247,110504.60722072133
2248,117849.90868027108
2249,114777.8130407834
2250,127281.32401566161
2251,94158.13602877021
2252,188749.56030735956
2253,155022.54929053076
2254,176390.86659700083
2255,186226.489821378
2256,167142.37496382094
2257,210297.69891170348
2258,155222.1792559212
2259,173407.70369122276
2260,140360.1924740338
2261,200538.361498171
2262,219690.25378764802
2263,407244.93668495707
2264,594617.6590938774
2265,169290.2676680999
2266,319683.7136325826
2267,398689.7528357541
2268,562040.6814066444
2269,150959.43514505206
2270,194137.7441657477
2271,212516.41513591423
2272,179150.52739952668
2273,154189.74008180527
2274,185048.39739336396
2275,159790.80362688296
2276,191799.79411971822
2277,191407.0106547268
2278,147419.79549976002
2279,134203.3873734501
2280,112906.76068354513
2281,159403.48763675848
2282,183559.40913330036
2283,109910.71426628379
2284,115502.607781036
2285,141883.8041494626
2286,124090.75504617702
2287,377907.7338480742
2288,281886.0074184052
2289,379396.3529179235
2290,472102.3704524152
2291,342509.73107493535
2292,453149.3895854609
2293,506253.8419196799
2294,403666.951873668
2295,501350.69591267954
2296,294059.1743196417
2297,360476.74724882084
2298,357232.6930385853
2299,354184.9854438945
2300,338140.21990209364
2301,321598.72769565624
2302,254290.55483057024
2303,249061.28871947576
2304,255873.82938456567
2305,196987.74811758654
2306,190011.32285482532
2307,204018.89159502333
2308,225962.96821368573
2309,283641.4199869602
2310,203606.07826121707
2311,202778.84473251714
2312,168541.6244755389
2313,169644.55548300105
2314,180433.7773107151
2315,179384.3629489423
2316,202433.22104392637
2317,196872.64719582707
2318,180714.95012195117
2319,183503.67518131723
2320,181317.24690053568
2321,239163.98823584258
2322,183082.67992053245
2323,194642.73482318537
2324,178443.69892412925
2325,211781.01006107318
2326,169210.5814463671
2327,197717.55999393892
2328,218188.65992199458
2329,197587.61065938763
2330,183017.06444864423
2331,340652.48993068765
2332,387983.9174267776
2333,319387.96880421054
2334,261703.5982440298
2335,289506.02795059193
2336,300402.1953084578
2337,195471.68433224148
2338,258334.45977026675
2339,207761.4269154458
2340,387272.1693435745
2341,200199.18619226257
2342,232764.04095798824
2343,224579.20560480087
2344,211325.81783788287
2345,227657.91141444063
2346,212228.6419540955
2347,201854.46268120458
2348,244629.79582277962
2349,177210.38821966437
2350,305429.9764714889
2351,267499.91476858326
2352,259368.9490669305
2353,249606.92825150714
2354,144910.21714204096
2355,144851.07709445522
2356,144790.73445557166
2357,185710.38375897222
2358,200545.8858400203
2359,137848.393588987
2360,109702.48389707434
2361,146893.9920784449
2362,280148.34841731767
2363,129900.80020867717
2364,142830.98375556915
2365,205823.22122088954
2366,191770.2371481375
2367,225101.3236312365
2368,219771.57087840524
2369,210992.24874001328
2370,174354.47929332787
2371,166983.00232764814
2372,198322.90557922563
2373,295693.0142839419
2374,315515.9352651905
2375,247081.955142158
2376,295047.27394633176
2377,354108.64967370726
2378,152147.21419902693
2379,203950.501697456
2380,155259.0967571596
2381,174103.2438998701
2382,201712.55768600153
2383,203012.01095101287
2384,241934.26360286967
2385,156818.75170549445
2386,130915.05423870069
2387,132822.1419407249
2388,100979.31019824823
2389,110686.82445205178
2390,151496.10415441095
2391,137841.9421665734
2392,115637.15682827278
2393,172517.8666604624
2394,141880.39890083313
2395,214489.24481833517
2396,138067.87519725924
2397,237637.25722898636
2398,130873.56880358145
2399,69455.36989817297
2400,67826.90487396184
2401,134631.1085044352
2402,138079.02543256112
2403,149201.4042785375
2404,160001.6099134944
2405,158092.88746421458
2406,139833.71444980218
2407,123505.08050570797
2408,138584.42821725496
2409,116669.6351428754
2410,169953.50250130479
2411,110356.62594549899
2412,157951.01820670045
2413,130582.4382359033
2414,172483.0994932296
2415,137362.12123765965
2416,125385.88512750788
2417,135595.82093760633
2418,138308.70877978226
2419,129620.39993999324
2420,116299.85062977405
2421,710969.300371424
2422,103868.58104841507
2423,116133.40736811036
2424,152215.2229501622
2425,177846.71689912872
2426,130567.75105354197
2427,125975.92345423391
2428,187686.84886343108
2429,111921.75392877382
2430,131688.69448618128
2431,105142.27830430288
2432,149725.72095421734
2433,142892.65945483543
2434,135242.76046538315
2435,150548.20661653279
2436,111094.27683731177
2437,104313.5137435798
2438,125431.21566419385
2439,97719.18312853946
2440,122747.66215869057
2441,86621.95905328721
2442,94193.49134443645
2443,130495.43180914508
2444,132885.49751247207
2445,87684.27635589497
2446,135902.0340813106
2447,166107.10881115292
2448,121756.59477961033
2449,106673.70769539557
2450,153965.7915687361
2451,106357.02237861782
2452,187960.85279478107
2453,96202.51368024544
2454,122045.40394031846
2455,110275.84645001248
2456,142558.80203310717
2457,142513.91344242456
2458,132363.9015116503
2459,112924.63014228434
2460,138810.8673911107
2461,127041.47224175632
2462,132929.60435801832
2463,127758.36465640561
2464,174300.81988548115
2465,138855.20635379787
2466,115800.60263898218
2467,119288.73202228585
2468,90460.95062572706
2469,90186.36006300918
2470,203268.08676159158
2471,235497.718560698
2472,163352.46330552202
2473,128761.74575044966
2474,66465.07894856996
2475,208083.73092892588
2476,120419.82515228321
2477,130534.92143843319
2478,163690.30792802424
2479,106113.33574027923
2480,150959.84014921403
2481,118600.42799960585
2482,113670.07037684458
2483,106719.73609718704
2484,115938.94753284262
2485,127239.14243598022
2486,158780.5544906403
2487,151327.8008133203
2488,159668.80135966052
2489,154619.16058278806
2490,148176.34026106086
2491,91221.24526018322
2492,199031.62459890763
2493,152076.40320088208
2494,139993.42235855822
2495,85976.03673063812
2496,235077.79789724218
2497,154737.83166619102
2498,108944.78413553967
2499,86884.99547299548
2500,135698.15945871623
2501,142124.71223488834
2502,144423.69924665618
2503,100583.22958865669
2504,984441.3264365923
2505,232773.82358551552
2506,244416.7226010428
2507,283022.09074636165
2508,245428.08250505893
2509,214425.1306681346
2510,210142.91915069197
2511,169898.40160526367
2512,207483.97500755242
2513,221301.99061665783
2514,291249.90339240537
2515,154528.0143945692
2516,180620.0657028344
2517,152095.72763538398
2518,157782.0799424694
2519,235820.4591531528
2520,219199.81282284306
2521,185384.00527789738
2522,225329.33498646994
2523,115467.90024675813
2524,135342.3094436979
2525,164947.0590806279
2526,139934.25559014812
2527,115321.73840155904
2528,139315.21951727182
2529,98775.1760225318
2530,124408.10299143211
2531,263855.4698522912
2532,224909.163753135
2533,190887.6351541054
2534,236800.00414421494
2535,295355.0263679493
2536,237843.00382537505
2537,251791.56853957736
2538,180613.86633951485
2539,181612.26533129983
2540,180729.68394140078
2541,177228.72602193427
2542,165109.3059744569
2543,116214.30908533532
2544,120203.23235460147
2545,136599.02252507166
2546,119347.91432172045
2547,126103.93088373852
2548,148778.97575697888
2549,159686.44532057192
2550,954533.1429903979
2551,141036.79136749601
2552,132882.8969896713
2553,73089.28565407486
2554,86140.92513251648
2555,117163.1703167439
2556,95566.11445858797
2557,102391.36360406534
2558,136040.41382943327
2559,150466.4875013979
2560,151975.4665868203
2561,144032.88542762448
2562,146875.37934636686
2563,153169.5459339181
2564,202320.3893126878
2565,150545.47310943351
2566,180660.17896593024
2567,145992.34433175088
2568,201483.86854249495
2569,241369.0551886951
2570,119626.0773029587
2571,213016.5762108586
2572,154223.74518999443
2573,231458.88298681655
2574,243779.66274187693
2575,132550.59729061899
2576,145340.5877272719
2577,145858.48360378837
2578,79624.8193315705
2579,56970.34423021438
2580,77157.33003080492
2581,89875.0542354992
2582,97463.10963233697
2583,302924.4816547568
2584,189126.4410113616
2585,187708.54717988777
2586,223191.2322337567
2587,196468.05435348817
2588,141860.52089662224
2589,150478.0049669537
2590,192873.27650048965
2591,230093.22979106742
2592,214841.20621590593
2593,242092.06024099607
2594,175786.57367957584
2595,195397.83241053813
2596,284756.3231720426
2597,185611.50094985683
2598,287144.89906549995
2599,410281.0344393817
2600,836221.5804645133
2601,134104.59183802333
2602,82149.37444057484
2603,92659.78999827911
2604,90657.51530165631
2605,78188.97715516128
2606,138671.76426789525
2607,195759.88833914048
2608,176065.44796667213
2609,166332.83497023693
2610,104908.22865487018
2611,161103.44576645637
2612,159224.6311167929
2613,124810.14716272007
2614,122680.40947148863
2615,155299.30127918514
2616,141257.06438197492
2617,191043.03588689037
2618,186499.42108405434
2619,205164.44382206246
2620,191168.37554527415
2621,175339.21741454073
2622,179443.19592776403
2623,233357.8401796419
2624,303378.21623813146
2625,319165.0180018899
2626,173736.69537301708
2627,165415.5508117392
2628,565818.6674512718
2629,542396.5709367121
2630,392449.35056933
2631,528542.5642820137
2632,439403.6182903889
2633,320795.08598354505
2634,468361.30616979947
2635,147471.24611013688
2636,166134.58053014634
2637,172679.58326236866
2638,264043.61922041763
2639,183855.58933230196
2640,143351.99822861163
2641,101263.67569801983
2642,188704.99643767087
2643,107298.24903188947
2644,114281.43046110938
2645,110868.96367051265
2646,95493.03302236041
2647,103674.35936575665
2648,147339.00674265256
2649,154225.31641240613
2650,129368.36228404602
2651,141415.13313640846
2652,419681.6036230626
2653,256025.69228786282
2654,271596.4291434786
2655,419185.0190145859
2656,326925.1543953828
2657,361153.8849080337
2658,304514.2999336051
2659,304711.220777249
2660,374369.88005065627
2661,359641.8211266113
2662,376822.0074428261
2663,298007.0141103752
2664,274211.70923841384
2665,325142.10471755156
2666,279084.84314092377
2667,170598.92244921048
2668,175448.19748124518
2669,183675.191629744
2670,270320.20092817716
2671,182926.37772996834
2672,197659.43007600267
2673,204245.50074651395
2674,200294.88497738854
2675,172219.98167090505
2676,186006.1875337513
2677,200696.26767077285
2678,225950.0710217694
2679,269414.29550097487
2680,293240.1556685965
2681,395800.67410332005
2682,309556.38361178635
2683,522513.9393416879
2684,300910.60895352013
2685,330798.2734995483
2686,243674.71398719898
2687,290000.60708765953
2688,215305.07085494857
2689,207219.76126328594
2690,439076.36645683687
2691,195093.20649466265
2692,145418.21654330086
2693,204413.03443962277
2694,134237.52973662133
2695,190952.57936352227
2696,182507.21725019987
2697,186001.99592768893
2698,175583.3710394036
2699,172703.25270057854
2700,152683.4345976977
2701,139386.47646005874
2702,99768.79680416927
2703,117434.93010589562
2704,140691.04066116622
2705,110082.8226857008
2706,99766.19130363218
2707,111359.19696111631
2708,133698.61090674964
2709,99739.35576030296
2710,128059.8257823365
2711,346050.7522106863
2712,390173.758871606
2713,167054.7722952133
2714,148285.4408522472
2715,176034.8642505684
2716,144382.0188926537
2717,198584.23103959294
2718,220809.1425551411
2719,162902.98891013852
2720,170384.7306523446
2721,133063.2572164197
2722,162629.21484825452
2723,134897.10795547362
2724,128394.76234410485
2725,127877.99983883032
2726,149975.46353860854
2727,179706.9813161816
2728,183771.00552163826
2729,154840.35271001482
2730,152054.90688546095
2731,125954.6852546785
2732,128659.07851375389
2733,163230.09700736793
2734,134340.76137605944
2735,141252.4719140139
